sample_index,absolute_token_position,template_id,template_metadata.prompt_framing,template_metadata.output_format,task,task_metadata.task_family,task_metadata.difficulty,task_metadata.domain,task_metadata.complexity,task_metadata.planning_type,task_metadata.stakes,task_metadata.agency,quantity,quantity_text,base_value,base_unit,unit_variant,number_format,value,value_text,unit,source_folder,time_horizon_months,source_sample_count,PLS1,PLS2,PLS3,log10_time_horizon_months,reconstruction_residual_rms,PLS1_metric,PLS2_metric,PLS3_metric
2694,-1,task_available_time,<averaged>,,organize files on a desk,organization_project,low,administrative,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,nof_conv,0.001140771161,36,-16.76105509146232,-14.623254163126964,-2.5046116174658275,-2.9428014664340707,0.3343741016511004,-11.455972998562135,-7.797649217785264,-17.708353153420408
2738,-1,task_available_time,<averaged>,,pack a bag with essentials for the day,personal_logistics,low,personal_lifestyle,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,nof_conv,0.001140771161,36,-19.496407478191436,-11.956304320420436,-0.3513229958256139,-2.9428014664340707,0.3428672785098955,-13.157014671922774,-6.434673703265883,-18.042691642276786
3508,-1,task_available_time,<averaged>,,tidy a desk before a meeting,workspace_organization,low,administrative,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,nof_conv,0.001140771161,36,-19.220899945238514,-11.991538370449971,-13.544779177785736,-2.9428014664340707,0.3758536865841664,-12.198295998564689,-7.188498783917011,-28.161018732844003
3904,-1,task_available_time,<averaged>,,write a one-sentence email reply,communication_plan,low,communication,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,nof_conv,0.001140771161,36,-58.40723333415124,42.41451388348892,-24.83470735261103,-2.9428014664340707,0.6081401231590514,-20.670153457839014,1.5617971404737814,-38.499188994278185
4036,-1,task_available_time,<averaged>,,write a sensitive email addressing a team conflict,communication_plan,medium,communication,medium,coordination,medium,individual,,,50,minutes,original,numeric,50,50,minutes,nof_conv,0.001140771161,36,-22.586845727987207,-11.830377539356478,2.3276925909339057,-2.9428014664340707,0.3783702240790026,-16.489985597740183,-5.573867525784397,-19.873108560676748
186,-1,direct_help,,,choose between two lunch options,personal_choice,low,personal_lifestyle,low,decision,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-0.4041780589728235,-8.117482532546033,3.7557692439518,-2.9428014664340707,0.4743783835859372,-7.80161589190315,-1.9720695603959624,-24.43188924335121
384,-1,direct_help,,,copy a short code from one screen to another,copy_information,low,administrative,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,1.4610290252008642,-16.360871618556512,7.466605402587208,-2.9428014664340707,0.4738043252776804,-8.511206777104746,-4.902403433372523,-20.50902788964751
2166,-1,direct_help,,,make a cup of tea,prepare_drink,low,personal_lifestyle,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,5.244474016966016,-9.80173037621648,-0.4086458677883647,-2.9428014664340707,0.4988194350674881,-4.6385948317966355,-3.4167392104784877,-25.92752304751763
2694,-1,direct_help,,,organize files on a desk,organization_project,low,administrative,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-0.4497450544056754,-15.357916291589229,-0.5483813775814081,-2.9428014664340707,0.4717627906542053,-8.033147189277843,-5.472356130554752,-25.006790414211032
2738,-1,direct_help,,,pack a bag with essentials for the day,personal_logistics,low,personal_lifestyle,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-1.620983034474404,-11.14849018371463,1.1792472923120212,-2.9428014664340707,0.4684375363440826,-8.31246998910156,-3.5241400128205576,-25.06489535519864
3508,-1,direct_help,,,tidy a desk before a meeting,workspace_organization,low,administrative,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-1.1051410198108396,-12.275467405514403,-6.62240623325477,-2.9428014664340707,0.4879020045648815,-7.1267007830365685,-5.2813292323355485,-28.83541207563184
3904,-1,direct_help,,,write a one-sentence email reply,communication_plan,low,communication,low,procedural,low,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-29.177604077611903,25.39549375086974,-19.369001388817367,-2.9428014664340707,0.4688718401051002,-14.124877191274571,7.56934179113199,-44.37165974576739
4036,-1,direct_help,,,write a sensitive email addressing a team conflict,communication_plan,medium,communication,medium,coordination,medium,individual,,,50,minutes,original,numeric,50,50,minutes,plain,0.001140771161,48,-0.6957477960418961,-9.07928765003029,-3.468195504787119,-2.9428014664340707,0.4307645504296579,-6.040450518299319,-2.809069409487182,-27.19851034992032
720,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-20.2346724049438,-14.535538276055457,14.182512358596554,-2.8935834435327483,0.1191878550215797,-11.244575235404499,-9.430948582618216,20.521195807542846
1898,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-12.487741164722244,-23.85354135464116,22.378991990511192,-2.8935834435327483,0.0900691166098358,-10.066563751240967,-11.57173541284418,31.235400263558898
3076,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-22.27799623605579,-16.63361740120802,18.29188082202174,-2.8935834435327483,0.0979833085244557,-13.310411891315104,-9.82292230305917,26.32873711891232
4254,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-20.09101137293082,-22.61093509956446,15.946695239589571,-2.8935834435327483,0.1285661464361077,-12.467750278869758,-12.700263469168052,22.019787001029027
5432,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-19.73978240694084,-15.83985185251198,17.902011879034234,-2.8935834435327483,0.1169306932465752,-11.766403992856553,-9.518227632802876,23.142661613894692
6610,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-10.394938355525854,-25.521221445874,38.38255689112098,-2.8935834435327483,0.0901540632171478,-11.790238787322185,-10.344462855966444,40.1448902918647
7788,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-14.149619420765362,-24.297072975496643,18.936479804314324,-2.8935834435327483,0.1098534584071124,-10.253981271647689,-12.50310298252297,26.66330219870991
8966,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-23.596857055013945,-15.353866331901331,14.704712967748614,-2.8935834435327483,0.1248558957973402,-13.097491643307144,-10.012457920229197,20.217128418240147
10144,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-26.982804296642016,-11.234359344177074,9.487850558095868,-2.8935834435327483,0.1418737939380704,-13.430403284060265,-9.151508900996383,14.0026342948914
11322,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,56,minutes,original,numeric,56,56,minutes,abst,0.001277663701,36,-16.109983986595395,-18.690488728332472,23.22823974175208,-2.8935834435327483,0.1255084037168101,-11.14493910924605,-9.908695480003956,25.364907227661053
724,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-19.05043630592642,-15.342211550965478,14.291609124248026,-2.8424309212742074,0.1196190355582787,-10.772282551982071,-9.672571808213718,20.6918819719654
1902,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-11.80099856455263,-24.436761381560665,22.280735927883214,-2.8424309212742074,0.0920010013314993,-9.764198373231377,-11.804600531495165,31.033944187864723
3080,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-20.966897986728515,-17.885909977310362,18.415821648799685,-2.8424309212742074,0.0967283902266108,-12.845735402567506,-10.223695504543805,26.85612574732104
4258,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-19.645808766272427,-23.09406898474373,16.21586812089318,-2.8424309212742074,0.1274299860480376,-12.351523554116827,-12.836295614099686,22.438695119176437
5436,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-18.692570137140255,-16.92623185574156,17.674777370692386,-2.8424309212742074,0.1154319241277205,-11.351945802114741,-9.912539044779091,23.483690273250808
6614,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-9.75925497428718,-26.057320109637764,38.57352824792832,-2.8424309212742074,0.0910433949057206,-11.563323104420943,-10.51447317628083,40.23766049621172
7792,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-13.658387631368605,-24.83718572287516,18.74566986723351,-2.8424309212742074,0.1114959142046905,-10.038661783789482,-12.730099951485366,26.444235495533892
8970,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-22.97346617511909,-16.023147675724985,14.546384234056198,-2.8424309212742074,0.1251113017132527,-12.845956553460129,-10.267177241559281,20.245846351942923
10148,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-25.85125960858888,-12.367606852381313,9.727350618179358,-2.8424309212742074,0.1432851259676446,-13.051789611270097,-9.518995554016833,14.177700132077142
11326,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,63,minutes,original,numeric,63,63,minutes,abst,0.001437371663,36,-15.444126967953856,-19.22520875807261,23.84494842646058,-2.8424309212742074,0.1258272007213677,-10.97871231855617,-10.017359727476396,25.765874691254947
728,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-19.725655637167407,-14.858133108653009,10.092388825842676,-2.7966734305926746,0.1186714177345427,-10.379922914389384,-9.97869380912853,18.47988023630723
1906,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-12.870731146636544,-23.57331202216815,15.78765271102844,-2.7966734305926746,0.0882037177479601,-9.187422528279377,-12.185792207309742,27.919186704673695
3084,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-22.245647220160453,-16.83388907523198,12.519697921070287,-2.7966734305926746,0.0991310056034652,-12.388755258715276,-10.559454868050771,23.124820868544482
4262,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-19.943815495076723,-21.15001008327933,8.796041268276296,-2.7966734305926746,0.1374172074483205,-11.065209057935808,-12.887402877648462,16.55060975757853
5440,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-18.91288873008736,-16.27228743427104,11.675116883060742,-2.7966734305926746,0.1106330488186913,-10.442365175481951,-10.277899574337939,20.822398792562353
6618,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-10.470954879664086,-25.872272614846366,33.30504089850524,-2.7966734305926746,0.0940335732989083,-11.026209591878565,-11.116401341330773,36.95690764041265
7796,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-14.455437130334184,-24.19702956635644,12.93898041423886,-2.7966734305926746,0.1108822034364973,-9.430429097117946,-13.15852299284093,23.288551234839318
8974,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-23.52736071958992,-15.090857002668592,9.104051523526763,-2.7966734305926746,0.1218812969074837,-12.141225351754397,-10.500400584869823,17.5942369293771
10152,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-25.80672657977708,-10.95918481661344,3.81053247470333,-2.7966734305926746,0.1484733108061428,-11.920696418768536,-9.57151733635204,9.917149039368717
11330,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,70,minutes,original,numeric,70,70,minutes,abst,0.001597079626,36,-15.62188248678086,-19.265277484766475,18.503120956589783,-2.7966734305926746,0.1213977439144031,-10.229150155291878,-10.616647116268556,23.569884942526407
190,-1,task_available_time,<averaged>,,choose between two lunch options,personal_choice,low,personal_lifestyle,low,decision,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-18.108475883753748,-12.08138726559489,7.153633943927014,-2.7966734305926746,0.3169707650746707,-12.676283220001885,-6.184864037677843,-11.20346061584018
388,-1,task_available_time,<averaged>,,copy a short code from one screen to another,copy_information,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-15.967120965585368,-16.70740500846165,11.552068811429578,-2.7966734305926746,0.328844128031701,-13.356738561272689,-7.197633072296837,-9.111045762098334
2170,-1,task_available_time,<averaged>,,make a cup of tea,prepare_drink,low,personal_lifestyle,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-8.374233461487307,-16.460685504362566,-1.9747380574906572,-2.7966734305926746,0.3648197269770505,-8.776314893083722,-7.180678903400484,-20.11312921490839
2698,-1,task_available_time,<averaged>,,organize files on a desk,organization_project,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-12.54633554637616,-15.811560484046533,-0.8754689806413389,-2.7966734305926746,0.329638517142085,-9.578845849942285,-7.9121519066604495,-16.104391374964464
2742,-1,task_available_time,<averaged>,,pack a bag with essentials for the day,personal_logistics,low,personal_lifestyle,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-14.764542250723862,-13.456586666294356,1.66383467803857,-2.7966734305926746,0.3397813567314333,-11.186396385680823,-6.555994290981294,-16.35792620123992
3512,-1,task_available_time,<averaged>,,tidy a desk before a meeting,workspace_organization,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-15.024989710871129,-12.924415795042986,-11.87778141611878,-2.7966734305926746,0.3704854964176901,-10.282797459125046,-7.177806272202911,-26.653535493837204
3908,-1,task_available_time,<averaged>,,write a one-sentence email reply,communication_plan,low,communication,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-56.67818124027056,43.37826164451704,-25.38425977378023,-2.7966734305926746,0.6242517899470573,-17.740968452817857,-0.5340170106826161,-35.57170369597323
4040,-1,task_available_time,<averaged>,,write a sensitive email addressing a team conflict,communication_plan,medium,communication,medium,coordination,medium,individual,,,70,minutes,original,numeric,70,70,minutes,nof_conv,0.001597079626,36,-18.72280282947669,-13.477434676091212,4.212735649506456,-2.7966734305926746,0.3732907968209362,-14.878636059201412,-5.859357438679026,-18.106958272425942
190,-1,direct_help,,,choose between two lunch options,personal_choice,low,personal_lifestyle,low,decision,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,3.179374415870818,-8.432181180003134,6.673862220721476,-2.7966734305926746,0.4716494086134141,-6.486383763439954,-1.4508191786369857,-22.852853401608705
388,-1,direct_help,,,copy a short code from one screen to another,copy_information,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,5.30275940080851,-14.87171379787057,9.751490569971567,-2.7966734305926746,0.4640928724394927,-6.635765242665579,-3.5492311427912773,-19.669060831305025
2170,-1,direct_help,,,make a cup of tea,prepare_drink,low,personal_lifestyle,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,8.749814232088914,-9.141532692161084,1.794138542604263,-2.7966734305926746,0.4942695011684603,-3.1602810966757335,-2.4601816597690087,-25.088876012702507
2698,-1,direct_help,,,organize files on a desk,organization_project,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,3.970918397389613,-14.956282699234388,1.542915041757293,-2.7966734305926746,0.46526891460502,-6.018730680229778,-4.615986780184141,-24.026068804859637
2742,-1,direct_help,,,pack a bag with essentials for the day,personal_logistics,low,personal_lifestyle,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,2.756260323156799,-11.43313376849523,3.264138169088481,-2.7966734305926746,0.4630550442043565,-6.414958940857359,-2.9909529466378206,-23.911175431746628
3512,-1,direct_help,,,tidy a desk before a meeting,workspace_organization,low,administrative,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,2.411276791442204,-12.299886544820172,-4.553360895713356,-2.7966734305926746,0.4825763922227853,-5.675582991305223,-4.643025182781827,-27.855428804010042
3908,-1,direct_help,,,write a one-sentence email reply,communication_plan,low,communication,low,procedural,low,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,-26.120962810995437,26.99935943458449,-17.60495569387247,-2.7966734305926746,0.4673499463096325,-12.65343765774756,8.70737023930819,-43.850166987475376
4040,-1,direct_help,,,write a sensitive email addressing a team conflict,communication_plan,medium,communication,medium,coordination,medium,individual,,,70,minutes,original,numeric,70,70,minutes,plain,0.001597079626,48,3.0352248036517464,-8.481124824715344,-1.1130068013362393,-2.7966734305926746,0.4243960519255464,-4.293451157173449,-2.0235388969923918,-25.85973883214644
732,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-17.313533751840055,-15.026423231795343,16.245795192885947,-2.7441443793302587,0.1208271373324552,-10.17276103775035,-9.195494250707968,21.45934021304221
1910,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-9.800141018523751,-24.1732845968568,24.84226445480901,-2.7441443793302587,0.0929143043595324,-9.131826111983509,-11.26705955307401,32.17938163256754
3088,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-18.306847610378984,-18.336648134313982,21.347387200548276,-2.7441443793302587,0.0962001737384078,-12.04734207280345,-9.877937460109731,28.568121335041898
4266,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-17.60179733953765,-23.11436534645311,18.97145918409076,-2.7441443793302587,0.1268587367816244,-11.774062522307972,-12.379142083412187,23.97012271511473
5444,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-16.123363872148595,-17.462975037320714,20.80000222253515,-2.7441443793302587,0.1175896989414069,-10.628095682017152,-9.611253747718159,24.930268848410655
6622,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-7.408762055477527,-25.815663866949944,40.89792875735241,-2.7441443793302587,0.0925601013633731,-10.715480111493338,-9.994138827639704,41.169587134145786
7800,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-11.442121498432336,-24.38119602279717,21.02994158585205,-2.7441443793302587,0.1103714649648098,-9.243924703532256,-12.102475836387157,27.687503829751993
8978,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-20.800943879750367,-16.321922973527172,17.250094100688866,-2.7441443793302587,0.1248165295150064,-12.231418515016246,-9.925071484790653,21.773690777753934
10156,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-23.695984374372276,-12.588914582594716,12.579581250906246,-2.7441443793302587,0.1456856601214344,-12.4659520927625,-9.130024112281514,15.371514185080454
11334,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,79,minutes,original,numeric,79,79,minutes,abst,0.001802418435,36,-12.864983472431158,-19.41671076348338,26.34093543638872,-2.7441443793302587,0.1291349526910663,-10.109269289636615,-9.637220767997537,26.624277179374044
736,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-16.127534685674703,-15.414008698089186,16.04394222921551,-2.692381464035348,0.1194127731190918,-9.601979941606418,-9.281920136905843,21.633061371619686
1914,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-8.77511531103496,-24.487855040591988,23.534158095382267,-2.692381464035348,0.0915668805257545,-8.463482876137011,-11.447792943404021,31.7344348906561
3092,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-17.19116541371654,-18.703262667019725,20.135439054504964,-2.692381464035348,0.0944898999266686,-11.357970607445667,-10.059504765099861,28.238386955831974
4270,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-15.89003836703981,-23.398162264753477,18.035099556116457,-2.692381464035348,0.1286929089839976,-10.803461479422534,-12.479155469833133,23.2440894707634
5448,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-14.798193172709295,-18.01699552500241,19.7138085923774,-2.692381464035348,0.1143707369964096,-9.876411891414554,-9.840640810901624,24.93167340612777
6626,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-6.686415328856655,-25.7510907361331,39.61894987648658,-2.692381464035348,0.0938220504681397,-10.130707428073194,-10.07006089810817,40.27806668954061
7804,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-10.684426023880578,-24.73054353019985,19.94012519865872,-2.692381464035348,0.1094570542496274,-8.740971404987105,-12.30480891610707,27.310243936701564
8982,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-19.619112464045795,-16.849639302248328,16.594167950033714,-2.692381464035348,0.1218801736502228,-11.610521798205754,-10.114575459950231,21.960772106364317
10160,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-22.32111625180071,-12.98086810629349,11.681084505992835,-2.692381464035348,0.145614307618874,-11.68556617576854,-9.28994147235854,14.975207768990852
11338,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,89,minutes,original,numeric,89,89,minutes,abst,0.002030572667,36,-11.350735779431602,-19.83508674351786,25.624559781354147,-2.692381464035348,0.1288673544508091,-9.29220879547771,-9.776319456020762,26.35827538715373
740,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-17.875313491625104,-15.159404871194685,12.071572342622618,-2.641771470579738,0.1159045856890144,-9.820592022173317,-9.724746059316837,19.986066950515443
1918,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-9.75384523738222,-24.56828637606327,17.123037711117725,-2.641771470579738,0.0883115434004336,-7.970010943655051,-12.22106046291984,28.809472962989485
3096,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-18.333411697083395,-18.944069783666343,15.428908928507369,-2.641771470579738,0.0921804531559595,-11.228249958300186,-10.740291405796695,26.12980090728303
4274,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-16.880229197166376,-22.942325826238285,11.726847206478764,-2.641771470579738,0.1356070629424532,-10.23080061331442,-13.083041303361098,18.765555147269858
5452,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-15.663973446749068,-18.12433658530887,15.4624467339974,-2.641771470579738,0.1095195049168509,-9.66740446904712,-10.383062807170983,23.403364627884365
6630,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-7.766055050907829,-25.733372278680264,34.34193878375738,-2.641771470579738,0.0953991965090418,-9.81103293060345,-10.751894856980218,37.24143113186176
7808,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-11.497885819763052,-25.47967168114048,14.147269992981135,-2.641771470579738,0.1112617045216479,-8.308251768007539,-13.343938730105767,24.142210963021096
8986,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,100,minutes,original,numeric,100,100,minutes,abst,0.002281542323,36,-21.29337239526379,-16.66811278463378,11.910859864522177,-2.641771470579738,0.1199246334444524,-11.681093658454005,-10.674112918144548,19.7240594572825
